date,id,municipio,total_obitos_munocor
2020-08-02,99,PAULO AFONSO,10
2020-08-02,100,PETROLINA,12
2020-08-02,101,PILAO ARCADO*,1
2020-08-02,102,PINDOBACU,2
2020-08-02,103,PIRAI DO NORTE,1
2020-08-02,104,PIRITIBA,1
2020-08-02,105,POCOES,1
2020-08-02,106,POJUCA,1
2020-08-02,107,PORTO SEGURO,21
2020-08-02,108,PRADO,3
2020-08-02,109,PRESIDENTE TANCREDO NEVES,6
2020-08-02,110,RECIFE,3
2020-08-02,111,REMANSO,17
2020-08-02,112,RIACHAO DO JACUIPE,1
2020-08-02,113,RIBEIRA DO POMBAL,1
2020-08-02,114,RIO DO PIRES,2
2020-08-02,115,RUY BARBOSA,1
2020-08-02,116,SALGUEIRO,1
2020-08-02,117,SALVADOR*,2162
2020-08-02,118,SANTA LUZIA,2
2020-08-02,119,SANTA MARIA DA VITORIA,1
2020-08-02,120,SANTA RITA DE CASSIA,1
2020-08-02,121,SANTA TERESINHA,2
2020-08-02,122,SANTALUZ,3
2020-08-02,123,SANTO ANTONIO DE JESUS,25
2020-08-02,124,SAO FELIPE,2
2020-08-02,125,SAO FELIX,3
2020-08-02,126,SAO FELIX DO CORIBE,1
2020-08-02,127,SAO FRANCISCO DO CONDE,1
2020-08-02,128,SAO GONCALO DOS CAMPOS,3
2020-08-02,129,SAO SEBASTIAO DO PASSE,3
2020-08-02,130,SEABRA,6
2020-08-02,131,SENHOR DO BONFIM,4
2020-08-02,132,SERRA PRETA,3
2020-08-02,133,SERRINHA,2
2020-08-02,134,SIMOES FILHO,27
2020-08-02,135,SOBRADINHO,3
2020-08-02,136,TANQUINHO,1
2020-08-02,137,TEIXEIRA DE FREITAS,61
2020-08-02,138,TOBIAS BARRETO,1
2020-08-02,139,UBAITABA,3
2020-08-02,140,UBATA,3
2020-08-02,141,UMBURANAS,1
2020-08-02,142,URUCUCA,2
2020-08-02,143,UTINGA,2
2020-08-02,144,VALENCA,28
2020-08-02,145,VALENCA,1
2020-08-02,146,VARZEA DA ROCA,1
2020-08-02,147,VERA CRUZ,1
2020-08-02,148,VITORIA DA CONQUISTA,123
2020-08-02,1,SALVADOR,57444
